"id","text","video_id","category","clean_text","model_prediction","is_correct","actual_pillar","notes"
"d5e498d9-aab3-4963-870e-f880d5ca78d3","Why is this so funny 🤣🤣🤣","4823fc17-728e-4ffa-9a7d-da4370362a46","gaming","Why is this so funny :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing:","JOY","1","","amusement (0.956)"
"c173f066-89fb-4c6c-8de1-81cd3e4c1497","CHECKK MY REPOST","4823fc17-728e-4ffa-9a7d-da4370362a46","gaming","CHECKK MY REPOST","NEUTRAL","1","","neutral (0.997)"
"7f90ef01-cb55-44bc-af79-e5f072f231b3","That’s hilarious","4823fc17-728e-4ffa-9a7d-da4370362a46","gaming","That's hilarious","JOY","1","","amusement (0.973)"
"f17db12a-ad2b-4914-b90a-06c7f18c2bef","SEE MY REPOSTT","4823fc17-728e-4ffa-9a7d-da4370362a46","gaming","SEE MY REPOSTT","NEUTRAL","1","","neutral (0.997)"
"b128728b-b0c6-47a6-a54e-3242b4e2356b","@lu26xoxo can we do this if Harry gets it on his ps5","4823fc17-728e-4ffa-9a7d-da4370362a46","gaming","can we do this if Harry gets it on his ps5","NEUTRAL","1","","neutral (0.736)"
"94581d46-fc14-42ad-948b-ff934b4f157c","I was sleepy but now I don’t my whole body just woke up thx","5b8a816d-0c61-4b4c-ace6-672217aec1f1","gaming","I was sleepy but now I don't my whole body just woke up thx","JOY","1","","gratitude (0.981)"
"64f85439-f957-406f-b950-10207208185b","One two there four five six","5b8a816d-0c61-4b4c-ace6-672217aec1f1","gaming","One two there four five six","NEUTRAL","1","","neutral (0.982)"
"fec98296-42b0-4853-b25f-e5f1229c94c8","Holy sh*t !!!","5b8a816d-0c61-4b4c-ace6-672217aec1f1","gaming","Holy sht !!!","SURPRISE","1","","surprise (0.595)"
"559add0f-5c2f-47df-920a-67c9ee371e1b","[Sticker] I have a heart attack","5b8a816d-0c61-4b4c-ace6-672217aec1f1","gaming","I have a heart attack","SADNESS","1","","sadness (0.744)"
"23d87db3-e236-4b15-b6f1-bd9fc7f36314","Bro in INTERSTELLAR planet","5b8a816d-0c61-4b4c-ace6-672217aec1f1","gaming","Bro in INTERSTELLAR planet","NEUTRAL","1","","neutral (0.998)"
"10b43625-e473-4008-b01d-bb1f238efb5c","Thank you, brother.","5b8a816d-0c61-4b4c-ace6-672217aec1f1","gaming","Thank you, brother.","JOY","1","","gratitude (0.999)"
"6ecac698-1a7e-4634-bcc1-3ec1f09c350a","[Sticker] I haven't experienced a jump scare like that in a while. thanks bro.","5b8a816d-0c61-4b4c-ace6-672217aec1f1","gaming","I haven't experienced a jump scare like that in a while. thanks bro.","JOY","1","","gratitude (0.995)"
"546f49c3-7d22-4f87-9aa6-334d9444721b","I don’t understand why do they dodge coins and not just roll under","930bdf99-0d68-4dc4-817a-a4e7c56d1de2","gaming","I don't understand why do they dodge coins and not just roll under","SURPRISE","1","","confusion (0.964)"
"a21d6864-d4e7-41b9-ba43-499a6ce69faa","[Sticker] 1M","930bdf99-0d68-4dc4-817a-a4e7c56d1de2","gaming","1M","NEUTRAL","1","","neutral (0.998)"
"7d9454d1-a07f-42c4-8728-f643ec397626","[Sticker] zagg 2022:","930bdf99-0d68-4dc4-817a-a4e7c56d1de2","gaming","zagg 2022:","NEUTRAL","1","","neutral (0.998)"
"e7f7868a-8ce9-4bd8-8202-57bdac548ccb","[Sticker] BILEL prime","930bdf99-0d68-4dc4-817a-a4e7c56d1de2","gaming","BILEL prime","NEUTRAL","1","","neutral (0.997)"
"7ad1f4f0-012c-491b-aa75-ba870bcf13e9","ngl bro clutched that up","930bdf99-0d68-4dc4-817a-a4e7c56d1de2","gaming","ngl bro clutched that up","NEUTRAL","1","","neutral (0.998)"
"413918a2-e3e8-4502-82d3-5aefe9adbea0","bro made his own glitch","930bdf99-0d68-4dc4-817a-a4e7c56d1de2","gaming","bro made his own glitch","NEUTRAL","1","","neutral (0.997)"
"03e70609-ce92-4060-bc68-3c56d6c74e8d","[Sticker] Me watching","a5a39659-9ed1-4b06-a977-4157a167cb13","gaming","Me watching","NEUTRAL","1","","neutral (0.997)"
"28452c0d-4921-43cc-b0d3-490d874b3624","can someone explain the 3rd skill?😅","a5a39659-9ed1-4b06-a977-4157a167cb13","gaming","can someone explain the 3rd skill? :grinning_face_with_sweat:","SURPRISE","1","","curiosity (0.608)"
"194204bf-fb1d-44c2-a58f-27b9bc3b95d4","and THATS why i quit this bullshit","a5a39659-9ed1-4b06-a977-4157a167cb13","gaming","and THATS why i quit this bullshit","ANGER","1","","annoyance (0.664)"
"48edd6c1-2756-4315-9dae-b2599ff7d3ea","[Sticker] ""what is this? ""","a5a39659-9ed1-4b06-a977-4157a167cb13","gaming","what is this?","SURPRISE","1","","curiosity (0.463)"
"6499e4b6-67ed-46d9-9cd3-274b09405e2c","First clip was 🤯","a5a39659-9ed1-4b06-a977-4157a167cb13","gaming","First clip was :exploding_head:","NEUTRAL","1","","neutral (0.998)"
"6405fe38-e6c9-4d0e-b98d-5549ffcc8029","Wtf was that Zoe 1st bomb clip","a5a39659-9ed1-4b06-a977-4157a167cb13","gaming","Wtf was that Zoe 1st bomb clip","ANGER","1","","anger (0.679)"
"8571407b-dcfc-4efd-89aa-28896903a073","Holy customs","a5a39659-9ed1-4b06-a977-4157a167cb13","gaming","Holy customs","NEUTRAL","1","","neutral (0.996)"
"b9a11775-ced7-4fc1-8474-b5d6098a8c22","[Sticker] I be banned by that","c1465afe-ceea-44e1-8a7d-7aadc6247e39","gaming","I be banned by that","NEUTRAL","1","","neutral (0.474)"
"f389a868-5db6-461e-9fa2-85b67358b5b9","the way she slowly looked back at u 😭😭","c1465afe-ceea-44e1-8a7d-7aadc6247e39","gaming","the way she slowly looked back at u :loudly_crying_face: :loudly_crying_face:","NEUTRAL","1","","neutral (0.984)"
"a13223d1-4e3f-4162-8631-346ff7048c6d","please bless my hear 🙏😭","c1465afe-ceea-44e1-8a7d-7aadc6247e39","gaming","please bless my hear :folded_hands: :loudly_crying_face:","JOY","1","","caring (0.89)"
"ce170702-c729-4a49-bee0-6113b849a4c9","that's the ping/fps difference right there","cb769617-b29a-4c21-abfa-5ce966c0bb4a","gaming","that's the pingfps difference right there","NEUTRAL","0","SURPRISE","neutral (0.977)"
"7823e4c3-3825-4306-96c5-0965542de830","SEE MY REPOSTT","cb769617-b29a-4c21-abfa-5ce966c0bb4a","gaming","SEE MY REPOSTT","NEUTRAL","1","","neutral (0.997)"
"88875b44-fae0-4e9d-abdd-5d05425b81c7","did I just thank God?😇","cb769617-b29a-4c21-abfa-5ce966c0bb4a","gaming","did I just thank God? :smiling_face_with_halo:","JOY","0","SURPRISE","gratitude (0.399)"
"a6f2a69f-3c60-473b-bd71-1c6a711f0faa","freefire player","cb769617-b29a-4c21-abfa-5ce966c0bb4a","gaming","freefire player","NEUTRAL","1","","neutral (0.998)"
"f014f15d-7487-4362-a80e-c9533f63470c","CS2 ❌FREE FIRE✅😂","cb769617-b29a-4c21-abfa-5ce966c0bb4a","gaming","CS2 :cross_mark: FREE FIRE :check_mark_button: :face_with_tears_of_joy:","NEUTRAL","1","","neutral (0.749)"
"270c8cc4-5fe4-431c-ada5-73a8a05b463b","why the F would you stand right at the exit???","26640657-5710-423d-a97f-da5e11675ddd","sport","why the F would you stand right at the exit???","NEUTRAL","0","ANGER","neutral (0.323)"
"63435312-592b-4807-85d6-97a3f59e6b92","My toxic trait is thinking skiiing looks easy and like I could easily do that","26640657-5710-423d-a97f-da5e11675ddd","sport","My toxic trait is thinking skiiing looks easy and like I could easily do that","NEUTRAL","1","","neutral (0.78)"
"63fdb72c-2c01-497d-bba2-7232bf4eb5f5","is this only a ski resort or can I snowboard here","26640657-5710-423d-a97f-da5e11675ddd","sport","is this only a ski resort or can I snowboard here","SURPRISE","1","","curiosity (0.512)"
"27697e75-44a5-4197-88c6-9082a0f2264d","This is how I feel driving a moto on the back roads of Cambodia","26640657-5710-423d-a97f-da5e11675ddd","sport","This is how I feel driving a moto on the back roads of Cambodia","NEUTRAL","1","","neutral (0.973)"
"369ba518-26dc-43af-b33b-3d3a6d20a4ab","Bro standing around the exit, omg. 😳","26640657-5710-423d-a97f-da5e11675ddd","sport","Bro standing around the exit, omg. :flushed_face:","SURPRISE","1","","surprise (0.463)"
"afc0e589-dc40-452a-8279-7bbbace233cf","I'd find it really hard to empathize with anyone who gets hurt doing this.","26640657-5710-423d-a97f-da5e11675ddd","sport","I'd find it really hard to empathize with anyone who gets hurt doing this.","SADNESS","1","","sadness (0.827)"
"68def283-93a1-4abb-a847-717a17480fe2","I’ve been skiing once in my life and thought it was an achievement going up and down the bunny slopes! It was enough for me! But least now I can appreciate how skilled/brave/nuts this is!","26640657-5710-423d-a97f-da5e11675ddd","sport","I've been skiing once in my life and thought it was an achievement going up and down the bunny slopes! It was enough for me! But least now I can appreciate how skilledbravenuts this is!","JOY","1","","admiration (0.838)"
"ea739b5c-5c1b-40b6-ac27-5542c8c3dcc2","jordan couldnt shoot left handed either, shit he couldnt shoot a 3 at all","3b7cd11e-8e68-453f-b8dd-a738552d3544","sport","jordan couldnt shoot left handed either, shit he couldnt shoot a 3 at all","ANGER","1","","annoyance (0.298)"
"3dc2adde-1e74-405d-8693-668c2618294c","Jesus is coming spread the Gospel ✝️","3b7cd11e-8e68-453f-b8dd-a738552d3544","sport","Jesus is coming spread the Gospel :latin_cross:","NEUTRAL","1","","neutral (0.997)"
"84b1ae66-a286-47e5-b5ee-d065085433fe","larry brid wouldn't have missed","3b7cd11e-8e68-453f-b8dd-a738552d3544","sport","larry brid wouldn't have missed","NEUTRAL","1","","neutral (0.992)"
"3462bb47-aedc-4e78-ba71-7dc6b2724ad2","[Sticker] I made that","3b7cd11e-8e68-453f-b8dd-a738552d3544","sport","I made that","NEUTRAL","1","","neutral (0.987)"
"00d1af88-fad1-42bb-bf03-bc0c809b2873","That shot was worth like 300k","3b7cd11e-8e68-453f-b8dd-a738552d3544","sport","That shot was worth like 300k","NEUTRAL","1","","neutral (0.445)"
"274128d7-ecf8-4621-9489-d8788cbc74b0","AIRBALL","3b7cd11e-8e68-453f-b8dd-a738552d3544","sport","AIRBALL","NEUTRAL","1","","neutral (0.997)"
"c03debd3-9ce5-4848-9425-29c238d59687","first miss ever","3b7cd11e-8e68-453f-b8dd-a738552d3544","sport","first miss ever","NEUTRAL","1","","neutral (0.825)"
"d49f6d5c-fec5-44bd-935a-70c579911a40","Football is so easy for this upcoming superstar 😂😂😂😂","584628e9-cc54-41a1-9e6c-32b12804672f","sport","Football is so easy for this upcoming superstar :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:","NEUTRAL","0","JOY","neutral (0.575)"
"91b6044e-faab-40bb-a5b2-621a8b39adb1","Real Madrid's art never did that 🫢🫢🫢","584628e9-cc54-41a1-9e6c-32b12804672f","sport","Real Madrid's art never did that :face_with_open_eyes_and_hand_over_mouth: :face_with_open_eyes_and_hand_over_mouth: :face_with_open_eyes_and_hand_over_mouth:","NEUTRAL","0","SURPRISE","neutral (0.996)"
"31dd6606-98a4-4365-8858-fb597c0170da","This should be illegal
He is making the games spicy🔥🔥","584628e9-cc54-41a1-9e6c-32b12804672f","sport","This should be illegal He is making the games spicy :fire: :fire:","NEUTRAL","0","ANGER","neutral (0.698)"
"2c9c3c89-d148-4e96-9b6c-ebfd4f649de0","thank God not against Manchester United 😂😂","584628e9-cc54-41a1-9e6c-32b12804672f","sport","thank God not against Manchester United :face_with_tears_of_joy: :face_with_tears_of_joy:","JOY","1","","joy (0.844)"
"1f63519f-3979-4277-80d4-68746b4341ae","you are the moment","6adb8766-9130-4b76-885f-cde441c0363f","sport","you are the moment","NEUTRAL","1","","neutral (0.998)"
"0df9e5f3-b9fc-4960-80be-31c8eb8e80ce","& no one was there ?? 😩","6adb8766-9130-4b76-885f-cde441c0363f","sport","no one was there ?? :weary_face:","NEUTRAL","0","SURPRISE","neutral (0.827)"
"a544bc4a-446b-4913-9d7e-9f77101ce228","Where is that outfit from?!?","6adb8766-9130-4b76-885f-cde441c0363f","sport","Where is that outfit from?!?","SURPRISE","1","","curiosity (0.663)"
"69e1fe1b-e009-4509-9e94-8cad35787be1","You’re an angel","6adb8766-9130-4b76-885f-cde441c0363f","sport","You're an angel","JOY","1","","admiration (0.925)"
"9e9be326-8f08-4902-9d56-cc783bb55050","Cameraman 🫵🏻🙌🏼👏🏻👏🏻👏🏻","6adb8766-9130-4b76-885f-cde441c0363f","sport","Cameraman :index_pointing_at_the_viewer_light_skin_tone: :raising_hands_mediumlight_skin_tone: :clapping_hands_light_skin_tone: :clapping_hands_light_skin_tone: :clapping_hands_light_skin_tone:","NEUTRAL","1","","neutral (0.998)"
"6d1eaeb6-dbff-4919-97d4-38eec9d44ab8","imma need a longer routine here miss. cuz the teaser is saw was amazing.","6adb8766-9130-4b76-885f-cde441c0363f","sport","imma need a longer routine here miss. cuz the teaser is saw was amazing.","JOY","1","","admiration (0.876)"
"3753b8a0-879c-4df8-86b6-4c2df37d9c1f","didn't know bro was racing this season","8b1f7ff9-4040-4d7f-9679-4d20d0f17123","sport","didn't know bro was racing this season","SURPRISE","1","","surprise (0.553)"
"3d7add8f-03f1-4bba-85b9-0a33e686c119","atp pole position doesn't really even matter now (except for ferrari)","8b1f7ff9-4040-4d7f-9679-4d20d0f17123","sport","atp pole position doesn't really even matter now except for ferrari","NEUTRAL","1","","neutral (0.822)"
"14e5ec3f-dc94-47a3-b675-10860e5f7951","The new F1, Formula E pro max","8b1f7ff9-4040-4d7f-9679-4d20d0f17123","sport","The new F1, Formula E pro max","NEUTRAL","1","","neutral (0.997)"
"4013e570-91df-40da-bebf-89694a278274","piastri only needed to start the race! 👑","8b1f7ff9-4040-4d7f-9679-4d20d0f17123","sport","piastri only needed to start the race! :crown:","NEUTRAL","0","JOY","neutral (0.997)"
"7ac5630f-8bff-4334-a44f-93de1f235a93","wow Oscar!!","8b1f7ff9-4040-4d7f-9679-4d20d0f17123","sport","wow Oscar!!","SURPRISE","1","","surprise (0.642)"
"617a2ff0-99cf-434b-8256-e97d0a2b3d66","KIMI WON","8b1f7ff9-4040-4d7f-9679-4d20d0f17123","sport","KIMI WON","NEUTRAL","1","","neutral (0.377)"
"cf34d742-c437-4835-bc1b-0f1c654a7ef5","[Sticker] ""I need that TV""","e84db45f-7c69-48c6-a9aa-0f468fee8d80","sport","I need that TV","JOY","1","","desire (0.504)"
"12b8e5a0-28cb-46a4-bb0f-12546179d25d","We need slow motion to catch you on the screen 😭","e84db45f-7c69-48c6-a9aa-0f468fee8d80","sport","We need slow motion to catch you on the screen :loudly_crying_face:","NEUTRAL","1","","neutral (0.661)"
"3c1a4dc4-d408-44d2-aae1-dd80b2116086","There was no competition. 😂","e84db45f-7c69-48c6-a9aa-0f468fee8d80","sport","There was no competition. :face_with_tears_of_joy:","NEUTRAL","0","JOY","neutral (0.727)"
"3bfa1afd-f29f-48bb-ae12-f4be66d77f1a","[Sticker] US USSS USSSSS","e84db45f-7c69-48c6-a9aa-0f468fee8d80","sport","US USSS USSSSS","NEUTRAL","1","","neutral (0.998)"
"ff456c1e-a2a5-4a93-b71b-474387053f7d","FAST AS FFFCKKKK BOYYYYYY⚡️","e84db45f-7c69-48c6-a9aa-0f468fee8d80","sport","FAST AS FFFCKKKK BOYYYYYY :high_voltage:","NEUTRAL","0","JOY","neutral (0.993)"
"ae58be8a-6994-4d57-9180-a16c861b2112","[Sticker] how you were feeling when you won","e84db45f-7c69-48c6-a9aa-0f468fee8d80","sport","how you were feeling when you won","SURPRISE","1","","curiosity (0.712)"
"ef4c9510-2dbf-4f9d-bda5-a9d22aca4abc","POV: In brazil because i cant bounce a ball on my head","eadd806c-d062-4ae2-a52a-a7617fab4292","sport","POV: In brazil because i cant bounce a ball on my head","NEUTRAL","1","","neutral (0.976)"
"64b50a2c-4c8f-4aab-968b-bb14a9d18ca2","Yall. Look at everyone in the back. They’re all playing 😂 i absolutely love it","eadd806c-d062-4ae2-a52a-a7617fab4292","sport","Yall. Look at everyone in the back. They're all playing :face_with_tears_of_joy: i absolutely love it","JOY","1","","love (0.916)"
"996c9549-afcc-42aa-a8c7-c41ab9152cf8","control ball 99","eadd806c-d062-4ae2-a52a-a7617fab4292","sport","control ball 99","NEUTRAL","1","","neutral (0.998)"
"b3d2542b-a50c-4864-a439-9f9535ccd677","[Sticker] for the camera man","eadd806c-d062-4ae2-a52a-a7617fab4292","sport","for the camera man","NEUTRAL","1","","neutral (0.998)"
"609e6ddf-6a42-4e69-8c42-7fa01cac6286","He's ready to RUN!!!🧸","ff6d63b3-062b-4fc9-80e0-25dc0e2412c7","sport","He's ready to RUN!!! :teddy_bear:","NEUTRAL","1","","neutral (0.995)"
"24b2815a-c651-41ae-b237-aa26e5530a5e","My algorithm kinda cool","ff6d63b3-062b-4fc9-80e0-25dc0e2412c7","sport","My algorithm kinda cool","JOY","1","","admiration (0.827)"
"cbc02951-ca6e-4ab9-95d7-ad5e97cc192f","🐎:“can i gitty up ?? please say i can gitty up”","ff6d63b3-062b-4fc9-80e0-25dc0e2412c7","sport",":horse: :can i gitty up ?? please say i can gitty up","NEUTRAL","1","","neutral (0.945)"
"50b63dbc-466c-458b-9a2e-22f937075cc1","OMG he’s so excited it actually the most adorable!!","ff6d63b3-062b-4fc9-80e0-25dc0e2412c7","sport","OMG he's so excited it actually the most adorable!!","JOY","1","","excitement (0.595)"
"977e98ad-67e3-485f-abbc-4e964a4743b3","Dude stirring up his own turbo and locked in!!!🔥🔥🔥","ff6d63b3-062b-4fc9-80e0-25dc0e2412c7","sport","Dude stirring up his own turbo and locked in!!! :fire: :fire: :fire:","NEUTRAL","0","JOY","neutral (0.997)"
"723b9556-6e4e-4f4c-915e-80b3f164aa74","Damn that looks so much fun!!","ff6d63b3-062b-4fc9-80e0-25dc0e2412c7","sport","Damn that looks so much fun!!","JOY","1","","joy (0.675)"
"7737dcec-353b-4546-95dc-123d2b7d8b0a","damnn.. what a beautiful view, I'd love to wake up to this every day 🥰... so mystical 😁","0631945f-669a-4d9f-806c-2d5c0fa6e62f","tech","damnn.. what a beautiful view, I'd love to wake up to this every day :smiling_face_with_hearts: ... so mystical :beaming_face_with_smiling_eyes:","JOY","1","","love (0.617)"
"a13d184f-6aac-43a8-9923-eea9832eb2d2","where can I get one","0631945f-669a-4d9f-806c-2d5c0fa6e62f","tech","where can I get one","NEUTRAL","0","SURPRISE","neutral (0.452)"
"b1fcd19d-bb91-4126-b868-941d962d73ea","Gonna make me run into the wall if I seen this","0631945f-669a-4d9f-806c-2d5c0fa6e62f","tech","Gonna make me run into the wall if I seen this","FEAR","1","","fear (0.712)"
"854b52f8-eb49-49fc-9711-d1b17e87d54f","my dream","0631945f-669a-4d9f-806c-2d5c0fa6e62f","tech","my dream","NEUTRAL","1","","neutral (0.984)"
"1b83e0a6-f9a2-497c-aa6f-a516f34635d8","I would try jumping thru the wall.","0631945f-669a-4d9f-806c-2d5c0fa6e62f","tech","I would try jumping thru the wall.","JOY","0","NEUTRAL","desire (0.374)"
"938ce284-05dc-4add-8ebd-c641f22538f2","living in brazil is damn crazy, i need a new m.2 (i have 2 shitty hds), a new graphics card (i have an rx 580) and maybee some more ram (i have 16 now)","46cdf74a-ad13-436f-8e47-c1d3f57c56d5","tech","living in brazil is damn crazy, i need a new m.2 i have 2 shitty hds, a new graphics card i have an rx 580 and maybee some more ram i have 16 now","JOY","1","","desire (0.559)"
"dee0c28d-b07a-4635-a5ea-59757908e461","come to Brasil Carter, but if needed, use ""Monte seu PC - Pichau"", you can basically build your PC with the specs you want and stuff","46cdf74a-ad13-436f-8e47-c1d3f57c56d5","tech","come to Brasil Carter, but if needed, use Monte seu PC Pichau, you can basically build your PC with the specs you want and stuff","NEUTRAL","1","","neutral (0.974)"
"c31ccd3a-9af3-407c-a425-813613bf53d9","Can I get a new motherboard (pls in white b850 aorus ice) pls","46cdf74a-ad13-436f-8e47-c1d3f57c56d5","tech","Can I get a new motherboard pls in white b850 aorus ice pls","NEUTRAL","1","","neutral (0.425)"
"310e826d-724b-41cb-9a4a-223a004ad637","does this count as a decent laptop😳","46cdf74a-ad13-436f-8e47-c1d3f57c56d5","tech","does this count as a decent laptop :flushed_face:","NEUTRAL","1","","neutral (0.872)"
"2555c6af-4597-4664-9599-6f59b1846768","hi mr carter would u mind helping my setup get better its very horrible right now if you could help i would appreciate it.","46cdf74a-ad13-436f-8e47-c1d3f57c56d5","tech","hi mr carter would u mind helping my setup get better its very horrible right now if you could help i would appreciate it.","JOY","1","","admiration (0.907)"
"a84cc7dd-d843-44d4-b2dc-7fb086a1c7b2","Build him one","46cdf74a-ad13-436f-8e47-c1d3f57c56d5","tech","Build him one","NEUTRAL","1","","neutral (0.997)"
"164ce20e-06e8-4269-aef2-017029e315ef","those fans alone cost a good 50-60 bucks WORTH!! where's the Optimus Prime ones 💖","5720b12a-dd10-4369-867d-da572ea1967a","tech","those fans alone cost a good 5060 bucks WORTH!! where's the Optimus Prime ones :sparkling_heart:","NEUTRAL","0","JOY","neutral (0.737)"
"6cd55672-0e2a-4f71-9737-940265a96101","that's 🔥 badass","5720b12a-dd10-4369-867d-da572ea1967a","tech","that's :fire: badass","NEUTRAL","0","JOY","neutral (0.997)"
"dc8538d9-01cc-46c6-b68b-b61efff9166d","I wan it","5720b12a-dd10-4369-867d-da572ea1967a","tech","I wan it","NEUTRAL","0","JOY","neutral (0.917)"
"eccc343f-8f0e-4ab8-bec9-a28ee68f7a54","I want that bumblebee phone","5720b12a-dd10-4369-867d-da572ea1967a","tech","I want that bumblebee phone","JOY","1","","desire (0.834)"
"d0097abb-2d08-46a1-9767-e2563bcac78e","Meanwhile we are stuck with iPhone which has no innovation what so ever","5720b12a-dd10-4369-867d-da572ea1967a","tech","Meanwhile we are stuck with iPhone which has no innovation what so ever","NEUTRAL","0","SURPRISE","neutral (0.681)"
"547547a2-67fd-423f-bc76-da02c9998019","Sharon give me 40 0f the please","5720b12a-dd10-4369-867d-da572ea1967a","tech","Sharon give me 40 0f the please","NEUTRAL","1","","neutral (0.997)"
"c027def1-8c4d-4acb-8bfb-3fddf721ee9f","uf","797b4c8e-d7b9-4c10-bd64-5568ef566ac5","tech","uf","NEUTRAL","1","","neutral (0.998)"
"d04e81db-1776-4ca3-b4c4-c0c54dee3762","I can't be the only one I'd rather have a office school looking pc then a rgb lights fancy looking pc","797b4c8e-d7b9-4c10-bd64-5568ef566ac5","tech","I can't be the only one I'd rather have a office school looking pc then a rgb lights fancy looking pc","NEUTRAL","1","","neutral (0.877)"
"57c3f0de-d732-4121-abae-9f3bc56f79d7","""Son, I threw out your old computer.""","797b4c8e-d7b9-4c10-bd64-5568ef566ac5","tech","Son, I threw out your old computer.","NEUTRAL","1","","neutral (0.996)"
"8358977a-dfb7-4182-b0f9-bab410b2e435","sleeper build ...","797b4c8e-d7b9-4c10-bd64-5568ef566ac5","tech","sleeper build ...","NEUTRAL","1","","neutral (0.998)"
"cc93de91-bfa8-4cf1-829c-f249321aa23a","wonderfull","797b4c8e-d7b9-4c10-bd64-5568ef566ac5","tech","wonderfull","JOY","1","","admiration (0.994)"
"e52f65f5-20a2-4242-8f67-42f781fd784d","why no pressing of the turbo button for extra showyness 😂","797b4c8e-d7b9-4c10-bd64-5568ef566ac5","tech","why no pressing of the turbo button for extra showyness :face_with_tears_of_joy:","JOY","1","","joy (0.497)"
"1685675f-0efb-4a88-b726-1c82bc7253c5","Holy flashbang","86e0afc1-7904-4912-a3c1-413d4a3708cd","tech","Holy flashbang","NEUTRAL","1","","neutral (0.994)"
"7e0a2194-6cca-4901-bd68-107a7088f2e5","My parents are mad for some reason","86e0afc1-7904-4912-a3c1-413d4a3708cd","tech","My parents are mad for some reason","SADNESS","0","NEUTRAL","sadness (0.424)"
"1ffda61d-4c1b-420f-b116-f1592741d71c","[Sticker] Scp 3008…","86e0afc1-7904-4912-a3c1-413d4a3708cd","tech","Scp 3008","NEUTRAL","1","","neutral (0.998)"
"fd7f5774-8e3a-4e67-a0b7-7238597e290e","Thx","86e0afc1-7904-4912-a3c1-413d4a3708cd","tech","Thx","JOY","1","","gratitude (0.999)"
"6298aa79-02e8-4be1-b14a-d47685fe161f","roblox 3008 tv","86e0afc1-7904-4912-a3c1-413d4a3708cd","tech","roblox 3008 tv","NEUTRAL","1","","neutral (0.998)"
"257f830e-5bb9-457b-9e0a-032358b4348d","If I can’t look at the sky without seeing a bunch of drones flying around in a few years I’m going to be so sad ☹️","f9f7337f-3fa6-4006-9270-ef25ceaeedae","tech","If I can't look at the sky without seeing a bunch of drones flying around in a few years I'm going to be so sad :frowning_face:","SADNESS","1","","sadness (0.966)"
"d4cca399-7429-4530-b456-7f6acdd3bd1c","Why can I not tell if it’s AI","f9f7337f-3fa6-4006-9270-ef25ceaeedae","tech","Why can I not tell if it's AI","SURPRISE","1","","confusion (0.861)"
"3dfe538f-e251-49e4-81ea-2f19dcf50748","Customer support: so sorry you received your item and it’s broken, we apologize for your inconvenience, here’s another broken one","f9f7337f-3fa6-4006-9270-ef25ceaeedae","tech","Customer support: so sorry you received your item and it's broken, we apologize for your inconvenience, here's another broken one","SADNESS","1","","remorse (0.798)"
"2be090d2-81fd-419c-8bf9-3e24ed61c167","the drone is real","f9f7337f-3fa6-4006-9270-ef25ceaeedae","tech","the drone is real","NEUTRAL","0","SURPRISE","neutral (0.952)"
"e3a99c24-a6d9-490c-aecc-5b1f7afef9e7","what in the sam and cat","f9f7337f-3fa6-4006-9270-ef25ceaeedae","tech","what in the sam and cat","NEUTRAL","1","","neutral (0.995)"
"194501b7-b7df-464f-8c3c-d08a24fe9e0e","This reminds me of Sam and cat","f9f7337f-3fa6-4006-9270-ef25ceaeedae","tech","This reminds me of Sam and cat","NEUTRAL","1","","neutral (0.682)"
